id,name,data,length,alias,language,imdb,star,cnumber,region
33434976,奇怪律师2 おかしな弁護士2,['2018-01-14(日本)'],[],[],['日语'],[],[''],[],['日本']
30299737,想谈一场偶像剧般的恋爱 第一季 恋愛ドラマな恋がしたい,['2018-05-26(日本)'],[],[],['日语'],[],['7.7'],['235'],['日本']
30377822,六盘山,['2018-11-12(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30341348,乐坛奇案 ReMastered,['2018-10-12(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt9046520'],[''],[],['美国']
30166983,不管妈妈多么讨厌我 母さんがどんなに僕を嫌いでも,['2018-11-16(日本)'],['105'],['No Matter How Much My Mom Hates Me'],['日语'],['https://www.imdb.com/title/tt8410932'],['6.8'],['141'],['日本']
30149753,贫民窟的鸽子 Güvercin,['2018-02(柏林电影节)'],['78'],['The Pigeon'],['土耳其语'],['https://www.imdb.com/title/tt6083534'],[''],[],['土耳其']
30141469,玛丽莲 Marilyn,['2018-02-20(柏林电影节)'],['80'],['男孩瑪莉蓮(台)'],['西班牙语'],['https://www.imdb.com/title/tt7943248'],[''],[],['阿根廷 / 智利']
30378244,布雷斯林与哈米尔：死线艺术家 Breslin and Hamill:  Deadline Artists,"['2018-11-15(纽约纪录片电影节 DOC NYC)', '2019-01-28(美国)']",['106'],['报业传奇'],['英语'],['https://www.imdb.com/title/tt9275202'],[''],[],['美国']
30273463,罗米娜 romina,['2018-07-13(墨西哥网络)'],['77'],[],['西班牙语'],['https://www.imdb.com/title/tt6090044'],['2.7'],['182'],['墨西哥']
26761204,奶酪陷阱 치즈인더트랩,['2018-03-14(韩国)'],['116'],['奶酪陷阱电影版 / Cheese in the Trap'],['韩语'],['https://www.imdb.com/title/tt6886062'],['3.9'],['2415'],['韩国 / 中国大陆']
27622772,高丽屋三代之春~袭名·松本幸四郎一家 生于歌舞伎~ 高麗屋 三代の春～襲名・松本幸四郎家 歌舞伎に生きる～,['2018-01-03(日本)'],['60'],[],['日语'],[],['8.8'],['121'],['日本']
27028762,幕后 Behind the scene ลับหลัง,"['2018-03-25(中国大陆)', '2018-03-11(泰国)']",[],['Be Hide The SIN The Series'],['泰语'],[],[''],[],['泰国']
30156101,黑井户疑案 黒井戸殺し,['2018-04-14(日本)'],['155'],['罗杰疑案'],['日语'],['https://www.imdb.com/title/tt9117208'],['7.4'],['2921'],['日本']
27598256,忘却的幸子 忘却のサチコ,['2018-01-02(日本)'],['55'],['A Meal Makes Her Forget'],['日语'],[],['6.7'],['2004'],['日本']
30256807,苦结连理 Finalmente sposi,['2018-01-25(意大利)'],[],['Finally Married'],['意大利语'],['https://www.imdb.com/title/tt7823036'],[''],[],['意大利']
30335350,伤痕俱乐部 The Stained Club,[],['7'],[],[],['https://www.imdb.com/title/tt10653342'],['8.2'],['154'],['法国']
30292845,记忆归零,['2018-12-24(中国大陆)'],['65'],[],['汉语普通话'],[],[''],[],['中国大陆']
30385493,浪客擎苍,['2018-11-18(中国大陆)'],[],[],[],[],[''],[],['中国大陆']
27615874,你因你是你 君が君で君だ,"['2018-06-19(上海电影节)', '2018-07-07(日本)']",['105'],"['You, Your, Yours']",['日语'],['https://www.imdb.com/title/tt8737120'],['6.4'],['627'],['日本']
26359236,凤囚凰,['2018-01-14(中国大陆)'],[],['Untouchable Lovers'],['汉语普通话'],['https://www.imdb.com/title/tt8268134'],['3.6'],['34829'],['中国大陆']
30238890,骑士阿吉,['2018-06-18(上海电影节)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
27624459,闺蜜说,['2018-01-04(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30232365,搁浅少年 擱淺少年,['2018-04-22(中国台湾)'],['15'],[],['汉语普通话'],[],[''],[],['中国台湾']
30156129,ディープレッド 甘美な誘惑,['2018-04-03(日本)'],['78'],[],['日语'],[],[''],[],['日本']
30170850,尘归尘 To Dust,"['2018-04-22(翠贝卡电影节)', '2018-10-31(东京电影节)']",['90'],[],['英语'],['https://www.imdb.com/title/tt7117594'],['6.4'],['113'],['美国']
30376255,板球少年 Selection Day,['2018-12-28(美国)'],[],['甄选日(港/台) / 板球爱恨'],['印地语 / 英语'],['https://www.imdb.com/title/tt8004628'],['7.9'],['86'],['印度']
30242682,怨恨3 杀手 Killer,['2018-10-12(美国)'],['89'],['Killer: Malevolence 3'],['英语'],['https://www.imdb.com/title/tt3487610'],['3.3'],['289'],['美国']
30258802,最后的愿望 One Last Thing,['2018-06-13(美国)'],['90'],[],['英语'],['https://www.imdb.com/title/tt5327410'],[''],[],['美国']
30198446,冒险王卫斯理之蓝血人,['2018-04-24(中国大陆)'],[],['蓝血人 / 冒险王卫斯理 / 冒险王卫斯理第二季'],['汉语普通话'],[],['4.4'],['942'],['中国大陆']
30335378,龙吟诏,['2018-09-27(中国大陆)'],['99'],['侠骨游医之龙吟诏'],['汉语普通话'],[],[''],[],['中国大陆']
30345853,旅游中华,['2018-10-01(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30317873,我们的命运 The Hows of Us,"['2018-08-29(菲律宾)', '2018-09-07(美国)']",['117'],[],['菲律宾语'],['https://www.imdb.com/title/tt8769032'],[''],[],['菲律宾']
30327768,远去的牧歌,"['2018-09-11(中国大陆)', '2019-04-12(中国大陆重映)']",['94'],['Fade Away Pastoral'],['汉语普通话'],['https://www.imdb.com/title/tt10443760'],['7.0'],['1111'],['中国大陆']
26785800,双面疑云 Above Suspicion,['2018(美国)'],['98'],['致命疑云'],['英语'],['https://www.imdb.com/title/tt5688068'],['6.3'],['108'],['美国']
27069070,哆啦A梦：大雄的金银岛 ドラえもん のび太の宝島,"['2018-06-01(中国大陆)', '2018-03-03(日本)']",['109'],["哆啦A梦：大雄的宝岛 / 哆啦A梦2018剧场版 / Doraemon the Movie 2018 Nobita's Treasure Island / Doraemon Nobita no Takarajima"],['日语'],['https://www.imdb.com/title/tt8098546'],['6.5'],['30705'],['日本']
27042593,亲爱的野兽 Beloved Beast,['2018-10-25(美国)'],[],['挚爱野兽'],['英语'],['https://www.imdb.com/title/tt6619250'],[''],[],['美国']
30467664,停车格 停車格,['2018-02-11(中国台湾)'],['30'],['Private Space'],['汉语普通话'],['https://www.imdb.com/title/tt8938890'],[''],[],['中国台湾']
30252484,可愛い悪魔,['2018-06-23(日本)'],['85'],['Cute Devil'],['日语'],['https://www.imdb.com/title/tt10294344'],[''],[],['日本']
30183715,兔耳袋狸 Bilby,['2018-03-21(日本)'],['8'],['温暖的Bilby'],['无对白'],['https://www.imdb.com/title/tt8013970'],['8.2'],['6179'],['美国']
30345852,行疆：环台湾岛,['2018-04-25(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30295871,了不起的巴斯特 The Great Buster: A Celebration,"['2018-08-30(威尼斯电影节)', '2018-10-05(美国)']",['102'],['真喜剧之王：基顿(港) / The Great Buster'],['英语'],['https://www.imdb.com/title/tt8758548'],['8.1'],['656'],['美国']
24523813,遗孀秘闻 Greta,"['2018-09-07(多伦多电影节)', '2019-03-01(美国)']",['98'],['友谊永锢(港) / 侵密室友(台) / 格蕾塔 / 寡妇 / The Widow'],['英语'],['https://www.imdb.com/title/tt2639336'],['6.0'],['4992'],['爱尔兰 / 美国']
30188640,"迷你肩膀：再造芭比 Tiny Shoulders, Rethinking Barbie",['2018-04-25(美国)'],['92'],['Barbie the Documentary'],['英语'],['https://www.imdb.com/title/tt7259104'],[''],[],['美国']
30334073,调音师 Andhadhun,"['2019-04-03(中国大陆)', '2018-10-05(印度)']",['139'],['看不见的旋律 / 调琴师 / 盲调 / The Blind Melody'],['印地语'],['https://www.imdb.com/title/tt8108198'],['8.3'],['511237'],['印度']
30157544,巴图的故事,['2018-02-12(中国大陆)'],[],[],[],[],[''],[],['中国大陆']
30409817,鲁邦现在还在燃烧吗？ ルパンは今も燃えているか？,['2018-07-25(日本)'],[],['鲁邦三世50周年纪念SP'],['日语'],[],[''],[],['日本']
30185416,和陌生的你每一天,['2018-03-31(中国大陆)'],['60'],"['With You, Stranger']",['汉语普通话'],[],[''],[],['中国大陆']
26997820,义务警员 A Vigilante,['2018-03-10(西南偏南电影节)'],['91'],[],['英语'],['https://www.imdb.com/title/tt6211976'],['5.2'],['283'],['美国']
30372754,赤火追缉 iBOT,['2018-11-15(中国大陆)'],['62'],[],['英语 / 汉语普通话'],['https://www.imdb.com/title/tt8515442'],[''],[],['美国']
30174389,来自多彩世界的明天 色づく世界の明日から,['2018-10-05(日本)'],[],['来自缤纷世界的明天'],['日语'],['https://www.imdb.com/title/tt9050480'],['7.8'],['1589'],['日本']
27064541,险物一号 Danger One,['2018-09-14(美国)'],['101'],[],['英语'],['https://www.imdb.com/title/tt6504538'],['5.5'],['91'],['美国']
30258803,狼之女 Daughter of the Wolf,[],[],[],['英语'],['https://www.imdb.com/title/tt7615052'],[''],[],['加拿大']
30276526,潮汐,[],['16'],['Tidal'],['汉语普通话'],[],[''],[],['中国台湾']
26839477,小棉袄,['2018-07-30(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30156128,都市传说 第二季 Urban Myths Season 2,['2018-04-13(英国)'],[],['都市神话'],['英语'],['https://www.imdb.com/title/tt8241272'],['8.3'],['148'],['英国']
30170851,切勿离家 Don't Leave Home,['2018-03-16(美国)'],['86'],['千万别出门'],['英语'],['https://www.imdb.com/title/tt6842126'],[''],[],['美国']
34438873,损害防阻 Loss Prevention,['2018-11-06(美国)'],['88'],[],['英语'],['https://www.imdb.com/title/tt4327418'],[''],[],['美国']
27598257,REPEAT~改变命运的10个月~ リピート～運命を変える10か月～,['2018-01-11(日本)'],[],['重启人生(港) / REPEAT 改变命运的10个月'],['日语'],['https://www.imdb.com/title/tt7814416'],['6.5'],['581'],['日本']
30397928,科拉尔金矿 K.G.F: Chapter 1,['2018-12-21(印度)'],['170'],['黄金之城：第一章'],['埃纳德语 / 泰卢固语'],['https://www.imdb.com/title/tt7838252'],[''],[],['印度']
30290935,舞法天女之璀璨甜蜜,['2018-07-23(中国大陆)'],[],['舞法天女第二部'],['汉语普通话'],[],[''],[],['中国大陆']
34856289,再见校园,['2018-09-14(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
27133343,原始狂暴：大脚怪传奇 Primal Rage: The Legend of Oh-Mah,['2018-02-27(美国)'],['106'],['Primal Rage'],['英语'],['https://www.imdb.com/title/tt5688868'],['4.1'],['703'],['美国']
30170879,呪われた心霊動画 XXX 11,['2018-06-08(日本)'],['70'],[],['日语'],[],[''],[],['日本']
30299911,九月四日,['2018-08-12(中国台湾)'],['90'],[],['汉语普通话'],[],['5.0'],['68'],['中国台湾']
30215095,睡衣小英雄 第一季 PJ MASKS Season 1,"['2018-03-30(中国大陆)', '2015-09(美国)']",[],['蒙面睡衣侠'],['英语 / 汉语普通话'],['https://www.imdb.com/title/tt4148744'],[''],[],['英国']
30281186,亲爱的卵男日记 親愛的卵男日記,"['2018-11(中国台湾)', '2018-07-15(Outfest 加州同志影展)']",['97'],['Bao Bao / 亲爱的遗腹子'],['汉语普通话 / 英语'],['https://www.imdb.com/title/tt8571540'],['5.5'],['80'],['中国台湾']
27620616,大猫 Big Cats,['2018-01-11(英国)'],[],['大猫：终极猎食者'],['英语'],['https://www.imdb.com/title/tt7860116'],['9.5'],['16766'],['英国 / 美国 / 法国']
26835503,选帝侯大街59 Ku'damm 59,['2018-03-18(德国)'],[],['选帝侯大街59号 / 选帝侯大街59年'],['德语'],['https://www.imdb.com/title/tt5834534'],['8.0'],['1919'],['德国']
27167074,人世间,['2018-11-10(中国大陆)'],[],['-'],['法语'],[],[''],[],['中国大陆']
30163805,OMNIBUS OF BLOOD,[],[],[],['英语'],[],[''],[],['美国']
28458190,深喉谋杀案 Deep Murder,[],[],[],['英语'],['https://www.imdb.com/title/tt6975598'],[''],[],['美国']
30299905,高校英雄传 高校英雄傳,['2018-08-19(中国台湾)'],[],['Campus Heroes'],['汉语普通话'],[],[''],[],['中国台湾']
30156114,快递侠,['2018-02-22(中国大陆)'],['74'],[],['汉语普通话'],[],[''],[],['中国大陆']
33464615,徐英浩的英语教室 Johnny’s Communication Center (JCC),['2018-11-20(韩国)'],[],[],['英语 / 韩语'],[],[''],[],['韩国']
30405977,冷漠先生 Emirates NBD: Give in to Giving,['2018-11(阿联酋)'],['2'],[],['无对白'],['https://www.imdb.com/title/tt9364594'],['7.5'],['402'],['阿联酋']
27044875,丹麦之旅 Denmark,[],['91'],['丹麦'],['英语'],['https://www.imdb.com/title/tt7037712'],[''],[],['英国']
26900553,极速青春,['2018-10-09(中国大陆)'],[],['速度 / speed'],['汉语普通话 / 英语'],['https://www.imdb.com/title/tt7392146'],['6.0'],['4487'],['中国大陆 / 澳大利亚']
26946506,家蛇,['2018-09-14(北京国际短片联展)'],['45'],['牛鬼蛇神弟控神经女保姆活生声回忆录 / Snake in Home'],['汉语普通话 / 沪语'],[],[''],[],['中国大陆']
30170886,女英雄求饶5：美少女战士水星陨落 ヒロイン命乞い5 美少女戦士セーラーメリウス ～水の星が堕ちる時～,['2018-03-04(日本)'],['75'],['女神饶命5：美少女战士水星陨落'],['日语'],[],[''],[],['日本']
10759142,昨日 Hier,['2018-09-06(匈牙利)'],['119'],['Hier'],['法语 / 英语 / 阿拉伯语'],['https://www.imdb.com/title/tt2039349'],[''],[],['匈牙利 Hungarian / 法国 / 瑞典 Sweden']
30280501,青年将军高约 Goyo: Ang Batang Heneral,['2018-09-05(菲律宾)'],['155'],['Goyo: The Young General / Goyo: The Boy General'],['菲律宾语'],['https://www.imdb.com/title/tt5094192'],['4.4'],['129'],['菲律宾']
30359260,手 РУКА,['2018-01(俄罗斯)'],[],['Hand'],['俄语'],[],['8.4'],['160'],['俄罗斯']
30341349,我讨厌耶稣 僕はイエス様が嫌い,"['2018-09-23(圣塞巴斯蒂安电影节)', '2019-05-31(日本)']",['76'],['小小小耶稣(港) / 耶穌真係落左嚟 / Jesus'],['日语'],['https://www.imdb.com/title/tt9018570'],['7.0'],['81'],['日本']
30460876,温泉之外 Hors de l'eau,['2018-12(法国)'],['8'],[],['无对白'],['https://www.imdb.com/title/tt9283018'],[''],[],['法国']
27044134,杰茜驾到 第七季 New Girl Season 7,['2018-04-10(美国)'],[],['男与女'],['英语'],['https://www.imdb.com/title/tt6888528'],['7.5'],['174'],['美国']
30135470,沉迷 Possessed,[],['67'],[],['英语'],['https://www.imdb.com/title/tt7823830'],[''],[],['荷兰']
27043883,安魂曲 第一季 Requiem Season 1,['2018-02-02(英国)'],[],[],['英语 / 英国手语 / 威尔士语'],['https://www.imdb.com/title/tt6712390'],['6.0'],['104'],['英国']
27611420,草间弥生的生活 Kusama - Infinity,"['2018-01-21(圣丹斯电影节)', '2018-09-07(美国)']",['85'],['点止草间弥生(港) / 草间∞弥生(台) / 草间弥生——无极 / Yayoi Kusama: A Life in Polka Dots'],['英语 / 日语'],['https://www.imdb.com/title/tt1893269'],['7.7'],['788'],['美国 / 日本']
34852762,BBC Proms 2018 Tango Prom,[],[],[],[],[],[''],[],['英国']
30252335,DTC-温泉纯情篇-from HiGH&LOW DTC-湯けむり純情篇-from HiGH&LOW,['2018-09-28(日本)'],[],[],['日语'],['https://www.imdb.com/title/tt9765900'],['6.2'],['76'],['日本']
30318228,仙姬与瑟琦 선희와 슬기,"['2018-10-07(釜山电影节)', '2019-03-27(韩国)']",['70'],['仙姬与智慧 / 善熙与涩琪 / Second Life'],['韩语'],[],['6.5'],['130'],['韩国']
30377837,脸书囧境（上） The Facebook Dilemma: Part 1,['2018-10-29(美国)'],['56'],[],['英语'],['https://www.imdb.com/title/tt9207216'],[''],[],['美国']
30370180,艾芙琳 Evelyn,['2018-10-11(英国)'],[],[],['英语'],['https://www.imdb.com/title/tt8793990'],[''],[],['英国']
32484351,一代芳华·邓丽君,['2018-09-28(中国大陆)'],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30272783,冰冷的骨头,[],['104'],[],[],[],[''],[],['中国大陆']
30246426,浮沉,['2018-06-05(中国大陆)'],['26'],['Catching Me'],['汉语普通话'],[],[''],[],['中国大陆']
30268903,暴走杀手,['2018-08-03(中国大陆)'],['70'],['三人刑'],['汉语普通话'],[],[''],[],['中国大陆']
30133767,我被青春闪了腰,['2018-02-01(中国大陆)'],['66'],[],['汉语普通话'],[],[''],[],['中国大陆']
30175732,单口喜剧大杂烩 第二季 The Standups Season 2,['2018-03-20(美国)'],[],['栋笃笑大串连(港)'],['英语'],['https://www.imdb.com/title/tt8046348'],[''],[],['美国']
27001326,増山超能力師事務所〜激情版は恋の味〜,['2018-03-31(日本)'],['89'],[],['日语'],[],[''],[],['日本']
30484500,只是因为太无聊 단지 너무 지루해서,['2018-01-16(韩国)'],[],['Just Too Bored'],['韩语'],[],[''],[],['韩国']
3274508,这个男人来自疯狂世界 The Man Who Killed Don Quixote,"['2018-05-19(戛纳电影节)', '2018-06-01(西班牙)']",['132'],['谁杀死了堂吉诃德 / 谁杀了堂吉诃德 / 杀死堂吉诃德的人 / 杀了唐吉诃德的男人 / El hombre que mató a Don Quijote'],['英语 / 西班牙语'],['https://www.imdb.com/title/tt1318517'],['6.9'],['2171'],['西班牙 / 比利时 / 法国 / 英国 / 葡萄牙']
30208007,藏北秘岭-重返无人区,['2018-08-31(中国大陆)'],['86'],['藏北秘岭 / 藏北秘岭·重返无人区'],['汉语普通话 / 藏语'],['https://www.imdb.com/title/tt8023928'],['5.7'],['4611'],['中国大陆']
30442355,细节 第二季 Detail Season 2,['2018-10-18(美国)'],[],[],['英语'],[],[''],[],['美国']
30201023,那座城这家人,['2018-12-02(中国大陆)'],[],['平安扣 / The City of the Family'],['汉语普通话'],['https://www.imdb.com/title/tt10375260'],['7.1'],['7294'],['中国大陆']
30295130,单身天堂 第五季 Bachelor in Paradise Season 5,['2018-08-07(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt8589110'],[''],[],['美国']
26862498,流金岁月 第三季 Another Period Season 3,['2018-01-23(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt5747610'],[''],[],['美国']
27702460,直面荒野 Bear Grylls: Face the Wild,['2018-03-21(美国)'],[],[],[],[],[''],[],['美国']
27611408,爱情比赛 The Competition,['2018-01-26(美国)'],['103'],['竞赛'],['英语'],['https://www.imdb.com/title/tt5841344'],['4.5'],['107'],['美国']
30289519,主厨的餐桌 第五季 Chef's Table Season 5,['2018-09-28(美国)'],[],['一厨一世界'],['英语'],['https://www.imdb.com/title/tt8773076'],['7.7'],['632'],['美国']
26952229,芝加哥故事 第一季 The Chi Season 1,['2018-01-07(美国)'],[],['芝加哥南区故事 / 风城故事'],['英语'],['https://www.imdb.com/title/tt6294706'],['7.4'],['131'],['美国']
30139276,2 Dope Queens Season 1,['2018-02-02(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt7246394'],[''],[],['美国']
26654269,瞒天过海：美人计 Ocean's Eight,['2018-06-08(美国)'],['110'],["女版十一罗汉 / 瞒天过海：八面玲珑(台) / 盗海豪情：8美千娇(港) / 八罗汉 / 八大罗汉 / 侠盗英姿 / 盗海姐妹团 / Ocean’s Ocho / Ocean's 8"],['英语 / 印地语 / 法语 / 德语 / 汉语普通话'],['https://www.imdb.com/title/tt5164214'],['6.7'],['169950'],['美国']
30391430,爱在湘西,['2018-12-18(中国大陆)'],['99'],['Love story in xiangxi'],['汉语普通话'],[],[''],[],['中国大陆']
30345107,即刻电音,['2018-12-01(中国大陆)'],[],[],['汉语普通话'],[],['6.1'],['7135'],['中国大陆']
30187598,酒保人生 Schumanns Bargespräche,"['2018-04-21(日本)', '2018-05-10(新西兰)']",['98'],['酒神舒曼(台) / Bar Talks by Schumann'],['英语'],['https://www.imdb.com/title/tt6573942'],[''],[],['德国']
30215724,老大哥(美版) 第二十季 Big Brother (US) Season 20,['2018-06-27(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt7938340'],['9.0'],['1122'],['美国']
27605680,我的街区 第一季 On My Block Season 1,['2018-03-16(美国)'],[],['洛城南区，我的青春(台)'],['英语'],['https://www.imdb.com/title/tt7879820'],['8.2'],['228'],['美国']
30234265,平常心 Normal,[],[],[],['英语'],['https://www.imdb.com/title/tt7649904'],['9.0'],['185'],['美国']
30360146,让开，命运啊 비켜라 운명아,['2018-11-05(韩国)'],[],"['Get Out of the Way, Fate']",['韩语'],[],[''],[],['韩国']
30180778,成为塞蕾娜 Being Serena,['2018-05-02(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt8210820'],[''],[],['美国']
27089387,媚者无疆,['2018-07-24(中国大陆)'],[],['Bloody Romance'],['汉语普通话'],['https://www.imdb.com/title/tt7834942'],['7.2'],['37519'],['中国大陆']
27127108,镜花水月 第四季 UnReal Season 4,['2018-07-17(美国)'],[],['真实之虚 / 假撕逼'],['英语'],['https://www.imdb.com/title/tt7197046'],['7.8'],['410'],['美国']
4844731,境·界 BLEACH,"['2019-04-19(中国大陆)', '2018-07-20(日本)']",['108'],['境界 / 死神真人版 / Bleach'],['日语'],['https://www.imdb.com/title/tt5979872'],['4.8'],['9236'],['日本']
30181300,第六超能力,['2018-04-04(中国大陆)'],['63'],['The sixth superpower'],['汉语普通话'],[],[''],[],['中国大陆']
30364446,天堂等候处 Hintayan ng Langit,[],['90'],['Waiting Place of Heaven'],['菲律宾语'],['https://www.imdb.com/title/tt9174006'],[''],[],['菲律宾']
30331309,八卦掌之潜龙勿用,['2018-09-22(中国大陆)'],['97'],[],['汉语普通话'],[],[''],[],['中国大陆']
30328658,超跑俱乐部,['2018-09-20(中国大陆)'],['104'],[],['汉语普通话'],[],[''],[],['中国大陆']
34785812,协和客机：超音速竞赛 Concorde: The Supersonic Race,[],[],[],['英语'],[],[''],[],['英国']
30328894,天使之路 Angelų Takais,['2018-08-29(威尼斯电影节)'],['30'],['Trail of Angels'],['英语'],[],[''],[],['立陶宛 / 白俄罗斯']
26831229,鸡星 ニワトリ★スター,['2018-03-17(日本)'],[],["Smokin' on the Moon"],['日语'],['https://www.imdb.com/title/tt5872258'],[''],[],['日本']
34445442,妈妈的第三次婚姻 엄마의 세 번째 결혼,['2018-11-02(韩国)'],[],["My Mother's Third Marriage / KBS Drama Special Season 9 EP08 / KBS独幕剧第九季第8集：妈妈的第三次婚姻"],['韩语'],['https://www.imdb.com/title/tt9257740'],[''],[],['韩国']
27101865,国民安保官之绝命护卫,['2018-04-27(中国大陆)'],[],['绝命护卫'],['汉语普通话'],[],[''],[],['中国大陆']
30332614,超跑玩家,['2018-09-05(中国大陆)'],['88'],[],[],[],[''],[],['中国大陆']
5328310,到来的主日 Come Sunday,"['2018-01-21(圣丹斯电影节)', '2018-04-13(美国)']",['106'],['当福音再临(台) / Heretic / Heretics'],['英语'],['https://www.imdb.com/title/tt1690967'],[''],[],['美国']
34447533,诗画江南,[],[],[],['汉语普通话'],[],[''],[],['中国大陆']
30175295,AKB48 49thシングル選抜総選挙~まずは戦おう! 話はそれからだ~,['2018-03-28(日本)'],[],[],['日语'],[],[''],[],['日本']
30181472,送一百位女孩回家 第一季,['2018-03-27(中国大陆)'],[],[],['汉语普通话'],[],['6.9'],['1355'],['中国大陆']
34670333,孤夜车神,['2018-01-25(中国大陆)'],['18'],[],['汉语普通话'],[],[''],[],['中国大陆']
26632311,杰克·莱恩 第一季 Jack Ryan Season 1,['2018-08-31(美国)'],[],['杰克·雷恩 / 杰克·瑞安 / Tom Clancy’s Jack Ryan'],['英语'],['https://www.imdb.com/title/tt5057054'],['8.1'],['5068'],['美国']
26821984,三重魅影,[],[],[],['汉语普通话'],[],[''],[],['中国大陆']
33437073,血碉堡01：木偶大师：闪电大屠杀 Bunker of Blood: Chapter 1 - Puppet Master: Blitzkrieg Massa,['2018-09-26(美国)'],['62'],[],['英语'],['https://www.imdb.com/title/tt9379674'],[''],[],['美国']
30373660,开心剧乐部 第二季,[],[],[],[],[],[''],[],['中国大陆']
26410652,沙海老兵,['2018-03-12(中国大陆)'],[],['奔腾年代 / Desert Veterans'],['汉语普通话'],['https://www.imdb.com/title/tt8521556'],[''],[],['中国大陆']
30190557,间谍游戏 青之驱魔师 京都不净王篇 OAD 02,['2018-04-03(日本)'],[],[],['日语'],[],[''],[],['日本']
26975457,恋爱的我是女主角吗？ プリンシパル 恋する私はヒロインですか？,['2018-03-03(日本)'],['112'],['主角就是我~恋爱的我是女主角吗？~ / Principal：恋爱的我是女主角吗？'],['日语'],['https://www.imdb.com/title/tt6538402'],['5.2'],['1188'],['日本']
27624672,龙城1937,['2018-01-04(中国大陆)'],[],['迷雾双龙'],['汉语普通话'],[],[''],[],['中国大陆']
30382699,美之壶 杂煮 美の壺 雑煮,['2018-01-01(日本)'],[],[],['日语'],[],[''],[],['日本']
27078356,圣阿加莎 St. Agatha,['2018-04-20(The Overlook Film Festival)'],['103'],['摄魂修女院(台)'],['英语'],['https://www.imdb.com/title/tt6182078'],['4.1'],['552'],['美国']
30316946,残香无痕,['2018-08(蒙特利尔电影节)'],['94'],['旧人 / Silent Winter'],['汉语普通话'],[],[''],[],['中国大陆']
30377412,怪咖突击队 Tolko ne oni,['2018-11-01(Russia)'],[],['怪咖突擊隊(台)'],['Russian'],['https://www.imdb.com/title/tt3907284'],[''],[],['Russia']
30192354,寻找泰迪 Le Doudou,['2018-06-20(法国)'],['82'],['Finding Teddy'],['法语'],['https://www.imdb.com/title/tt6832138'],['6.8'],['85'],['法国']
30359937,神探默多克 第十二季 Murdoch Mysteries Season 12,['2018-09-24(美国)'],[],[],['英语'],['https://www.imdb.com/title/tt8844822'],[''],[],['美国']
27168151,上流社会 상류사회,['2018-08-29(韩国)'],['120'],['High Society'],['韩语'],['https://www.imdb.com/title/tt8865580'],['5.6'],['4428'],['韩国']
30228664,春天读诗之夜2018,['2018-05-19(中国大陆)'],['86'],[],['汉语普通话'],[],[''],[],['中国大陆']
30354220,Lovleg,['2018-08-23(挪威)'],[],[],['挪威语'],['https://www.imdb.com/title/tt9011376'],[''],[],['挪威']
30348609,死于金属 DEATH by MetaL,['2018-07-21(加拿大)'],[],[],['英语 / 西班牙语'],['https://www.imdb.com/title/tt8678982'],[''],[],['加拿大']
30378912,边境 第三季 Frontier Season 3,['2018-11-23(美国)'],[],[],[],['https://www.imdb.com/title/tt7409486'],[''],[],['美国']
6538807,冰海陷落 Hunter Killer,['2018-10-26(美国)'],['122'],['潜舰猎杀令(台) / 猎人杀手'],['英语'],['https://www.imdb.com/title/tt1846589'],['6.7'],['13592'],['英国 / 中国大陆 / 美国']
30300117,摇滚走廊,['2018-06-23(中国大陆)'],['146'],['摇滚廊坊'],['汉语普通话'],[],[''],[],['中国大陆']
30301209,小姨子2 어린 처제 2,['2018-08-14(韩国)'],['80'],['Younger Sister-in-law 2'],['韩语'],[],[''],[],['韩国']
30337963,1日外出录班长 1日外出録ハンチョウ,['2018-10-10(日本)'],[],[],['日语'],[],[''],[],['日本']
30390262,广府春秋 第二季：璀璨明珠,['2018-12-01(中国大陆)'],[],['广府春秋·璀璨明珠 / 广府春秋 第二季 / 广府春秋II / 璀璨明珠'],['汉语普通话'],[],[''],[],['中国大陆']
33444738,1995,[],['13'],[],['汉语普通话'],[],[''],[],['中国台湾 / 中国香港']
30170448,何以为家 كفرناحوم,"['2019-04-29(中国大陆)', '2018-05-17(戛纳电影节)', '2018-09-20(黎巴嫩)']",['126'],['迦百农 / 星仔打官司(港) / 我想有个家(台) / Cafarnaúm / Capernaum / Capharnaüm'],['阿拉伯语 / 阿姆哈拉语'],['https://www.imdb.com/title/tt8267604'],['9.1'],['415137'],['黎巴嫩 / 法国 / 美国']
26696464,他们最幸福,[],[],['They Are the Happiest / Tibet Story'],[],['https://www.imdb.com/title/tt4954546'],[''],[],['中国大陆']
