MovieId,CrewId
30402038,754ce973-1756-4593-a1e8-2ed741f9cb7a
30402038,af2b25ba-4792-4da4-9ee3-628f0fdd1c4e
33456139,c285c9e7-0c00-4843-804e-3aa503d68108
33456139,cffa2bf6-c5b2-4587-bccf-9a88ab130a5c
33456139,837b2ea3-f528-440b-979d-8d53d3b23c73
33456139,386be5e0-aefa-4904-8d44-1db1cdaacc38
33456139,6ca4c81d-cd3c-4bad-b054-df05c6e925cc
30162261,1607f1d0-7e0e-4aa1-b2ae-5bd7e0fc3151
30162261,1219419
30162261,58d4ac17-9898-4ad6-9ee4-0ae5332f4975
30162261,1344273
30132456,1335644
30317652,1134040
30317652,1027316
30317652,1027370
30317652,1323296
30317652,1089829
30317652,1004791
30418048,574d2ca5-5f36-4430-90a4-d43de7a42b3b
30418048,e981f717-a784-4975-ab51-1b2efdd64d12
30418048,1cf33177-055f-453d-9cd9-15dab7bffc85
27663927,1345959
30318207,1342506
30318207,1328656
30318207,1318555
30318207,1333737
30404307,1159894
30404307,1085541
30215045,67413759-c933-4616-86f0-58da49ce3925
30215045,3f716a54-b36b-4a4b-b74e-4031f644ae9a
30215045,76452601-d19f-4390-911e-4f4a73fd6bf5
30215045,0e6a4fc5-6709-4204-bdda-ac6416920ce2
30215045,055fc021-4f21-423b-8814-f4b87395c5e6
30215045,8ad9687e-dcec-43c2-93e2-7af3e433fd92
33400425,9db41359-5aff-45ec-a76a-e004bc9f3f31
33400425,04048ac7-92ea-434a-a246-908107b56e84
33400425,34c892aa-5e8c-4bbe-86b3-457ee7b2ca35
30318213,e7b641e1-04da-4785-a647-5695dfa362ab
30318213,ebe3cc65-9b67-4f01-a5dd-6718d7440844
30318213,a5c3c023-bff1-4ad6-943b-fa2de9a41f2c
30318213,e3da9eea-7461-4c3c-8804-a80b00283dba
30318213,ab815c5f-33bf-47c9-8c9b-cadd34ee67c5
30335381,1d8cf162-a5ae-4a64-832c-01a052273832
30335381,70054fd1-511e-449a-b9e7-f01fc80655b6
30353004,1321095
30353004,1312897
30353004,1324060
30353004,1318972
30353004,1351435
30353004,1331137
30353004,1245809
27611396,1012543
27611396,1012543
27611396,1139679
27611396,1025400
27611396,1283206
27611396,497fcd7d-54d4-4874-93b9-d90196b4a69d
30242848,1041860
30242848,b695cd3b-b53b-4b18-9002-4c90fef3e34e
30242848,cffb1e5d-d86e-43ce-8e8b-408fdc99032d
30242848,ef923bee-8b9a-408e-9438-b8d1f97e5985
30242848,433cffab-df3d-445e-83d0-a8c6b756bb22
30242848,0905c820-b7a8-4a3e-bae9-1605efe5492a
30242848,1365136
30242848,4e12951a-a0e7-451b-a310-b09be2e170db
30242848,437b3780-8e39-4a29-85e7-ccd8928b54e8
30242848,0f292f04-a273-4c91-9bdd-7e7246d80ff0
30242848,4fee86f5-979d-4bf2-a249-7e20ee158d9a
30242848,717fdaed-246b-4cb4-af99-74300db5ae13
30242848,1402131
30232377,1419366
30232377,1401034
30232377,b9467c3f-8567-4f5c-bfaa-49b405151a81
30232377,1402848
30232377,544d29fb-ad42-4f8e-84d7-75053ff3bb82
30232377,1404180
30232377,a46720e8-6f29-48d9-ada2-c409077b8557
30381817,1370849
30372747,47212a9d-7419-47df-9870-24c5085310c9
30372747,84e2523f-7261-4fc2-bdbb-a96c8e457213
27042595,433ceb05-c60a-4055-9072-3f55346b9048
27042595,aa61a02a-09bb-43c5-b38e-0f7f2495ef11
27042595,5e6bcbb8-1db5-4f67-9ebf-0c2a0df5d610
27042595,45be546c-aeca-47b4-a9c4-9e6d5a77b921
27042595,28e810d6-d001-42cc-a0e6-a23c70a6cabd
27042595,f68ad25e-0540-49c8-ae52-1d6298d0584e
27042595,412097f0-5b81-4ced-8e21-0b5b287923f9
27042595,2200287f-7f0d-4b9e-a586-3cd2383b12f5
27042595,24bbb509-9561-4c7d-b9b7-4fe679f5c8a2
27042595,0fc35dcc-f015-4341-83c1-eead9c2f7a40
27042595,4536c972-0f8e-4ae9-8664-23189d18752b
27042595,140b1594-c2c1-40da-a601-3cbbaaeffa9f
27042595,da54cf57-d6a1-4ed1-a191-a2f05d8b90e6
27042595,7ffbcffe-ede1-4108-8840-79b112d7e0f1
27042595,c3af9565-8842-404d-a64c-09c720c9189a
27042595,71d8d234-dca9-4bbe-a794-6ef58d7e662e
27042595,1a3eb157-efaa-479f-95f3-1127ff9ba96e
27042595,4b78b94f-ca02-46a0-a98f-d27886550095
27042595,1e02a12c-2d73-4cf0-b9d5-17b1c8d685b1
27042595,3cd53156-0653-4144-9e4c-299711a937de
27042595,70b48687-1728-493d-a9c0-9dc40a06f9db
27042595,8ab82ed8-fdd0-42f9-9d3c-df7f9815932f
27042595,5b2b6ef5-3254-4726-b925-5edd9301ded6
27042595,fb822d4e-cc98-4ba9-82aa-2538d5210d77
27042595,1046329
27042595,f6cd49c6-24d0-40ca-ada2-f4597febeb3a
27042595,ab61e25a-97eb-4cfb-8156-d553bd6630d2
27042595,a98105ee-5bf1-483a-9cd1-fd56f541cbb9
27042595,a4ce00cb-28d7-420f-9d92-453fca445207
27042595,effbfe02-42c2-425a-bee7-55810470750f
27042595,11e863fc-f821-4582-870a-02a0829dfdf5
27042595,2d2dbd47-08e7-40a2-bb6b-122f80cee0d1
27042595,cfd125c5-5731-4727-b752-dcd81b77a99a
27042595,5c1ea2b9-97f0-4d31-a0d5-729c6dd50d84
27042595,12cdae09-cc0c-4d0d-977b-2ff92cc7c0d3
27042595,62e25b32-ab1c-48a0-be61-625a9892e089
27042595,2cdd29e1-7275-4351-bf9d-a516b8ae214c
26976367,6f551cf7-d621-48ca-ae11-882426efe59f
26976367,be0fc874-2252-46f0-89f7-bfbf0325b07a
26976367,99ab4764-0725-46ac-84bf-b7036bc1c3ff
26976367,1049635
26976367,1018143
26976367,b2723ac6-83f3-4034-88ca-c073fe40f0c1
26976367,57f382a7-bf4c-4072-83cf-10fe3a91a466
26976367,228c7a58-1560-4c92-9949-ef5f3597edb4
26976367,3c2c098c-14b9-46d2-843c-fb09dfbd0a85
26976367,6bd912ef-a180-46bd-ac0f-515bae85e31c
26976367,8e62adc2-abed-463a-9661-e41ef517f3a8
26976367,aedc2a8d-eda3-4a71-a0b4-9263174b3e18
26976367,8fee39cc-3bfb-4a58-998e-fa0a01a51021
26976367,08337e62-7267-4981-bdca-9f884510942f
26976367,f15fef01-9525-4eca-8212-ef8135d442fb
26976367,a200a1ea-76b2-4fe0-960d-95d691d010cd
26976367,b489460d-24a1-4ec9-b4a0-78476e5bbfaf
26976367,833329f3-06ac-4ec8-b4ad-8dda8cba5a4d
30219680,1422930
30219680,1422931
30219680,1050329
30219680,1319112
30219680,1327959
30219680,1342852
30219680,1369878
30219680,1339078
30219680,1389709
30219680,1349800
30219680,7ab7964d-150f-4293-998e-7fae89ca1cf6
30219680,1052863
30229743,1014209
30229743,1342601
30229743,1036446
30229743,1009644
30229743,1321616
30389287,d9bf0e85-50ca-41f6-b5e4-6b002a8226bc
30177687,22b2d295-cbca-4853-86a8-14db6ae81d6b
30177687,1318699
30177687,1052297
30177687,1023936
30177687,1314532
30177687,1177363
30177687,1008108
30177687,1001776
30177687,1314136
30177687,1003577
30177687,1274697
30177687,1036235
30177687,1033828
30177687,1050793
30177687,1042150
30177687,1275197
30177687,1018687
30177687,1241851
30177687,1352224
30157557,fac7c1fe-bd8b-4876-b0ed-a2cab959d477
30157557,03e3748b-7669-4e8a-b41c-c0bfadc4faab
30157557,55b261fa-4496-43a8-bab5-4a3b75fcfc3b
30370144,1242230
30370144,1091128
30170856,5f66fc56-7c3f-452b-9906-faf313654ae8
30170856,fccd8f3e-ac26-4d2c-9244-8f27dc32b839
30170856,1a06b648-8407-45de-816a-bc02a4e4c56e
30170856,c7db978d-24bb-4fb8-ac56-b82938aa3523
30275028,9eb34490-6e8c-4ad6-bb29-fb6aa8247469
30275028,8fac0ce7-10c0-4eba-8b3c-d3fa950940db
30275028,53ba9973-162b-4a60-8eb9-35d16ccea898
30275028,4cdb14a3-3319-4b6f-b348-eb3bbb2aec0f
30275028,436d29bb-329d-434c-87e5-4bec8e2cad1c
30252497,1030168
30252497,1362319
30252497,38e23c93-0bc4-4075-aa7f-4f27067fa905
30252497,1354671
30276521,1353890
30276521,1362526
30276521,1339731
30276521,1384581
30276521,69bb8a62-9d84-49f7-83dd-c71c9f8ce244
30276521,1380109
30276521,fd28bc73-5ed9-4fdf-b3ff-fb89fb0a8d7f
30433226,d11101af-3176-4567-bfb1-a6b51936c7fa
30433226,1382445
30345841,83e5f391-78f9-4748-851c-d916411f34f5
30317849,1b15efc1-6543-4553-9661-18c2d88f372a
30317849,1275930
30317849,1037590
30317849,5599884c-2117-42df-a544-50b60a59a5f4
30317849,1048653
30317849,1335354
30317849,9324b846-addc-4f63-a07d-bd6e42c0188d
30393591,900b8ab1-574a-4a4f-a23c-249344a8b869
30393591,053eec2a-085b-4806-bd86-6abb47bc240a
30393591,1402759
30393591,c6e62f9f-885a-4e7e-a348-d6382697eb13
30393591,1028062
30393591,0d98aeea-9278-4deb-93a5-1199c8c497d4
30393591,1050557
30393591,1327456
30393591,a8486d5e-3350-47af-a3df-fafce8e51344
27205128,1059553
27205128,1006339
30365561,29adc6ec-5042-4104-bebf-4cc26c98494b
30365561,86b1a28e-24d1-47f1-a78e-22bf535ec7ae
30365561,6689e6c3-b773-4d9c-a4d9-2433b221ef5a
30365561,cd20d683-de0e-439b-9a9d-fb2f9455a10e
30365561,1265979
30365561,a446505b-0756-45cb-8d13-6cbb5d0fb91c
30227020,1366604
30227020,1393720
30227020,1360735
26638411,1319812
26638411,29eec574-806c-440e-9f84-fd330d948dc8
26638411,1314125
26638411,1274762
26638411,1316331
26638411,49f1004c-6948-4381-b48b-f3ef7d955d07
26638411,d5650a63-433e-4073-9c51-5b5308b2ea04
27620611,1055100
27620611,1367788
27620611,1053552
27620611,1013799
27620611,1380512
27620611,1384147
27620611,ce766ad0-f186-4e5f-b664-2b002f614f07
27620611,50791bad-c8e7-4f7e-aac8-ee933c1ac21c
26683287,1365093
26683287,1365093
26683287,1404227
26683287,1036447
26683287,1404228
26683287,1363069
26683287,1379597
26683287,1403683
26683287,1385669
26683287,1383262
26683287,1404229
26683287,1022907
26683287,1121669
26683287,1001430
26683287,1050811
26683287,1098973
26683287,1313111
30385495,9176e6cb-7d50-403d-b81f-8332750b8ff6
30385495,61f3def7-41a0-4285-9fa3-38820eefacc2
30385495,f0f43626-3173-4a98-9949-2087de7f3388
30185439,f1c4bcf9-14e8-43bf-a7b0-6230452bf4de
30185439,61320369-ae03-404f-984b-ca31677febf8
30185439,1337256
30185439,dc028b12-ddb5-420a-bbd9-994dce94abcc
30185439,1379942
30327020,c2edba59-e491-45d6-8c31-511a56590583
30327020,eacbc06c-1313-42c2-b424-7f87a2878831
30327020,ab36dcc6-b105-4758-a930-f72eb551a891
30327020,1391723
30327020,57328cd8-7e3b-4ed7-9f53-bc5a8e829f25
30385481,748ee943-cc3c-4cf3-a7da-a3c7a2cdf33d
30385481,c637454e-60bc-4cc8-9bfa-58ff8e073e8e
30385481,9c6d7335-f9f3-424f-9749-30185042817c
30385481,00b8ca32-8061-46a9-9906-b0a34b2eacb9
30385481,1df5b496-b4b2-4a3b-859b-3b9c69c2432c
27615866,1315267
27615866,1404237
27615866,1359141
27615866,1403999
27615866,1404000
27615866,1404001
27615866,1404002
27615866,1404003
27615866,1314632
27132728,1279913
27132728,1313167
27132728,1277177
27132728,1041807
27132728,1265576
27132728,1399727
27132728,1353209
27132728,1081248
27132728,1239356
27132728,1156427
27132728,1025528
27132728,1144297
27132728,1377554
26963024,a79d892a-b7de-4a24-a5c2-d1033cd8de4a
26963024,e51d487c-737c-49f5-b7c4-364eb67cad4d
26963024,0f4d2634-758d-4b02-8390-6232afcade86
26963024,1018182
26963024,1028413
26963024,448ef386-bbb7-4d5f-b9b2-3c67ec0ba696
30159546,1359092
27121032,1122956
27121032,1047700
27121032,1015294
27121032,1382568
27121032,1325818
27121032,1357669
27121032,1378542
27121032,1382575
27121032,1379937
27121032,1376009
27121032,1320459
27121032,1381257
27121032,1381298
27121032,1388315
27121032,1390278
27121032,1136766
27121032,1381627
27121032,1346194
27121032,1158386
27121032,1364457
27121032,1352668
27121032,1342770
27121032,1042315
27121032,1382194
30335424,4ffac8bb-3492-4b17-8607-bc4133f22583
30335424,1230764
30335424,1392404
30335424,032841db-061c-494d-87e9-3dbdf01cedc7
30335424,7aaa2430-cdf1-4373-9d3a-638d7f4fed9e
30335424,1314384
30335424,1324718
30335424,1030923
30335424,1339671
30335424,1387088
30335424,f5b83e10-09c6-42f1-8d1d-4c4e02fa5e82
30335424,1eeb8344-c9ed-4977-b291-c2e5409fd3f0
30335424,8479f3b8-c5cd-439f-9b4e-788f35f29a46
30335424,bc822654-b2b3-4f93-b8b7-bfa40bbfec94
30335424,1388749
30335424,1349002
30335424,1322333
30335424,1383534
30335424,1389853
30335424,591607aa-bcf0-417e-bb66-dd2ad551073e
30152413,1397894
30152413,72eaaa17-6178-48c9-8a7c-87173b9ae924
30152413,defc016c-d70d-41a8-bf55-fe052df30efa
30152413,f0368a49-d2c1-4916-9cee-b75965df51e7
30152413,c423317b-91b7-447a-a1e2-0367c773ca34
30152413,f21b5306-feed-42f9-ac21-695b37837238
30152413,cf568d15-3a1a-4c31-89d4-e1bb79b32d8b
30237227,dc1fadca-db69-400b-845e-3b5a22107cb4
30237227,a8f15303-9539-42e6-bd78-0358fb3f8f69
30237227,00d710a3-46ee-43c4-8be8-a598008dd32d
30237227,eaa2d0b6-808b-46bb-98ed-4f212406fbd8
30237227,16f5bf50-f3bd-4b05-8eb8-3928e237a184
30237227,29eeecff-682f-4fd7-a454-43b0ef80341d
30278530,44a1bfe3-c300-4637-ac3c-eb2cabffa7cb
30278530,1409084
30278530,1409082
30278530,1409097
30278530,1409083
30278530,1409084
30278530,24be0715-eb9b-499d-9a14-0be4c319da8d
30278530,1409085
30278530,1409093
30278530,1409098
30278530,dd63222b-ebb8-44ff-a59a-59248a184c36
30278530,0519c143-db25-474a-b70c-b723201ab853
30278530,1409099
30278530,1393418
30278530,1167310
30156113,b59308ab-a92d-4b99-9cb0-11592385521a
30156113,299c272b-a67e-4864-9c79-0339b06685b2
30156113,1dc2b1d5-211d-4b7c-9b8b-803cafa55624
30156113,83a7899b-3aa1-4cd0-848a-66fb2476b99f
30156113,2807f8bd-cdf9-46ce-9d1b-d3ffc0c6e604
30156113,f4aa0f17-e146-4f4f-bf8c-1808bd6209fb
30156113,1336641
30156113,1330844
30156113,5f4f7da7-6c6d-4d35-821d-a5b23bc96949
28428471,1312133
28428471,1189565
28428471,19ffdb72-d3c0-4bb0-93ed-00cb4ab9d6b3
25873014,1027653
25873014,1052753
25873014,1037097
25873014,1041893
25873014,1286156
25873014,1020531
25873014,1048130
25873014,1330882
25873014,1134789
25873014,1045324
25873014,1065347
25873014,1096151
25873014,1082226
25873014,1014665
25873014,1332315
25873014,1354779
25873014,1167686
25873014,a76e3b44-f1bf-43bd-b919-456a680f4ffd
25873014,1005433
25873014,1139769
30258187,a5a627c5-64e0-4c13-82dd-d33dc48a596c
30258187,af4c9a7d-3307-4c27-acde-f8e814c1e089
30258187,f4d32b8e-2864-4de9-a1c6-a7e056ff40cb
30258187,1382531
30258187,1382191
27620604,101ed4cf-c198-4bfc-86d9-5687fdedfa9e
27620604,3e163241-beb5-4718-a832-bc361c482431
27620604,eb89215c-c199-4590-9039-d28e71d146c4
27620604,d389550c-957e-4468-9252-901802c38955
30370179,1296487
30370179,86dfea33-8837-4a3b-acf2-b246e2635a3a
30149754,1395437
30149754,e4aeea33-de12-4bac-a750-2d407a3f6ec2
30149754,74a7fbd9-00b8-483f-aad6-aa1fe3a11a57
30149754,8df047e1-259e-4162-95e1-ee1774fa6959
30149754,be78648f-358e-4689-8e9e-1a7ed9ebddbe
30149754,28766001-64b5-4449-a344-7bc88fd8ee21
30149754,7b24f444-366b-4e99-97a6-5dad2ecfaa0f
30149754,71acf30e-a2d4-4841-a2a8-262a2cfc6fba
30149754,2033cee9-5a1b-4a11-8215-226015378e14
30281194,44d6c758-31eb-4f52-9779-9d158fa7cf5c
30281194,12f6850b-c866-4465-93a0-7ed384d2f727
30281194,1212753
30281194,78654a95-4b13-4eea-bf96-20fb19efaf2b
30281194,1177358
30281194,552b2554-0a04-44d1-9acc-7831aaf72316
30281194,8b163fa6-65df-4ffe-9cc2-2b22a10a45f8
30281194,9f740541-94f5-4a2c-9849-f0da5e85d9e1
30281194,67e4255b-deed-44a3-be9f-1f41fadbd962
30290927,04fa1e4f-c785-4788-baf0-2383921607b8
30290927,041b89fe-ba27-4e5c-a72d-51790eb8fea0
30290927,0cf5e75f-aac6-4e7b-9c03-0386d4a47da1
30290927,1376921
30290927,1380109
30290927,1390661
30290927,1356779
30290927,5d0f77cc-eed7-4700-890a-a1b9b50b8d22
33477109,fc19b763-fa04-4add-94ae-c04295101de6
33477109,f477ec7d-08b3-4d14-bf53-5adaa417208a
33477109,8786651b-d45e-41f4-afdd-23e83c0e646f
33477109,48a11d3b-07f2-49ce-a897-34ab6960bbaf
33477109,e380f0b7-d6cd-423e-8c33-545c26d13c7d
33477109,415a0c7b-f767-43b9-9898-8f965f6cc351
33477109,4c5f9711-4eea-4494-9037-2e2848f546d8
33477109,e9681171-9b26-43a1-90d3-7ecfab5dfa38
33477109,2917ee7d-e6dc-411b-97c5-ba12162e6074
33477109,ee99566e-876d-473c-aa0a-c01083c03c32
33477109,c79d0743-c69b-41ea-99c9-2e3ec7efc442
33477109,59fbbe11-08be-48dc-bd06-114264f1c739
33477109,0850ad86-3ef0-44cc-903b-490d929a7488
33477109,61f8d21b-ed4f-43cb-9067-59237fbecaef
33477109,15611a88-d401-4f48-ba49-7ecebeeefe07
33477109,bcf12a46-0436-4d3b-b80c-43752b103d5a
33477109,f84d4359-7f41-458e-b927-9ce8987b3c9e
33477109,b8292e97-8ff9-4a8e-bf24-56357fc5a97b
33477109,2dce595b-2fef-421b-a087-904917a7cda1
33477109,02b3bec6-990b-41d3-9839-8e305e2913c5
33477109,90e95e44-fdee-4052-96ad-4c600ca71528
33477109,3eb76b0c-0954-4396-b171-19942634b783
33477109,3ec6387a-e689-4038-a9ff-cec41193c442
33477109,a8d7a5fe-b7e6-4c93-b463-7e8cd11ebc8c
33477109,17aed415-8fc9-4e6e-b293-2fa813cf53e5
33477109,2ca28528-4d77-4e2b-91a9-6d46e28d8fba
33477109,6570ceb7-2036-47cf-88e0-611bef614c9e
33477109,e13f1353-9bd5-4eb9-ad69-c5b5995ee983
30335343,4d56656f-0827-48d8-aad3-8279d25af549
30238115,1371562
30238115,1371562
30238115,5c0267ca-e148-48a8-8667-82faabf046a7
30238115,1358196
30238115,e397c844-d73f-433a-b849-4327d1f2ab40
30238115,cd2217fb-def0-4c30-af15-526753633bad
30238115,20cedd66-458a-48ad-a4c5-1c3bb0ce6205
30285494,1348278
30285494,1365458
30285494,1274556
26928226,1350703
26928226,1355755
26928226,1355756
26928226,1371700
26928226,1275620
26928226,1275721
26928226,1318883
26928226,1317921
26928226,1315030
26928226,1314921
26928226,1116446
26928226,1314860
26928226,1319834
26928226,1314245
26928226,1314761
26928226,1309215
26928226,1355326
26928226,1352052
26928226,1317230
26928226,1313674
26928226,1275510
26928226,1325756
26928226,1355471
26928226,1318605
26928226,1336968
26928226,1348415
27205129,e9abd96f-d348-4053-903f-282e287f40c0
27205129,8d026320-d6da-4b9b-90b4-4d1adf1fcc38
27205129,1025933
27205129,1058624
27205129,1021306
27205129,1314625
27205129,1043351
27205129,1313264
27205129,1343653
27205129,1313944
27205129,9a92c1ed-4de9-4300-b5ed-94aedffbd345
27205129,21c7e4b1-f8ae-4b70-8a02-df6439c416ed
30132494,1290066
30132494,43b78f79-1f36-4ca7-bc1f-e7f530b6838a
30132494,1029150
30132494,1031940
30132494,1163626
30132494,1040633
30132494,757563e9-c1ad-49c7-9450-05dd0960ed05
30132494,1032012
27622761,1332501
27622761,1332501
27622761,1332500
27622761,1327553
30379149,b912ef31-fd26-46c0-8494-16c73bccfc1f
30379149,4a3bd403-13c6-4da6-a3d7-aa4436b36b08
30379149,1279179
30379149,1355506
30379149,1005901
30379149,1246411
30379149,f5dd53b5-3a51-44d9-9a86-7be0754f06e9
30379149,1314430
30379149,f43c836c-4c0e-42d0-ac22-815290084575
30379149,1329955
30379149,1118197
30379149,1153789
30379149,fa94f662-a9d5-4acc-8d58-80845e6118f8
30379149,b306deb8-bc10-4ef0-b883-4a547a8d262e
30379149,6203bac2-2c01-4efb-8e6e-2ae8f5a45bd9
30317848,1338217
30317848,1313023
30215093,1283482
30215093,a0e285ea-257c-436a-811f-1cac763a0b38
30215093,1283482
30215093,a50ee132-911f-4b43-be54-3f0fda853c07
30215093,0c002b05-fc13-4ed6-ad89-390a1b38368d
30215093,1129622
30215093,1318563
30215093,1303099
30215093,1041763
30215093,1302200
30215093,1354319
30215093,1018149
30215093,1318475
30215093,1364423
30215093,1354315
30215093,1385671
27615873,78cb8b5a-6e3f-4d92-bd85-23502be6921f
27615873,1321422
27615873,1340223
27615873,f7140bee-3122-4550-965d-213c6344bc8e
27615873,e58c0b42-335a-4d45-86d9-4a6441ebc98d
27615873,1315257
30385494,183cf602-34bb-4c55-b864-e2a35814e953
30385494,2ee148f8-273c-408c-917d-77059ff8452d
30328306,e96ff7a9-41ac-4f06-9e2a-08b4d79af8b7
30328306,de07af8e-f326-4915-8cd1-3851b762599e
30328306,abbdbe71-00be-4b16-9086-a675057ba914
30328306,a4ce59d5-0424-43b4-a09e-030d3659520f
30328306,b01dc45e-8e78-48be-b9b1-7fa334c96b6a
30238667,7374831c-3cdd-45aa-9982-becceb27aeba
30238667,f339b04b-e8df-4b9b-9830-aee85c659c5f
30238667,5ab50344-7de0-4f73-892a-d4234552bb35
30238667,1372226
30238667,1409920
30238667,1340503
30238667,1188877
30238667,1045445
30238667,1177708
30238667,1339875
30238667,1224644
30238667,1232823
30238667,1382645
30238667,1338924
30163803,62a7018d-cc4c-42d5-b7ef-2cc8ce369562
30163803,8ab1b332-d98b-465d-bbd0-e308ab7791a8
30163803,22cad345-3b0e-42cc-8d26-ff46119d48f2
30163803,8032329b-b1c0-4956-98e6-d2ff10857177
30163803,40ee0370-ec41-4514-abb9-dd3358f37c31
30163803,daf75006-84ea-4172-935e-1f39b1182a62
30329030,1364926
30329030,1349005
30329030,1388987
30329030,a0ca33d7-f78a-447c-83a9-a37e757e4d3d
30329030,d1b213dc-db0f-4bb6-8ac5-bf45ba20e027
30183061,1050374
30183061,1415572
30183061,1327246
30183061,1010322
30183061,1055338
30183061,1199296
30183061,1096151
30183061,1395506
30183061,1332250
30183061,1179476
30183061,1037141
30183061,1415573
30157556,53d60acd-c188-490e-b5e3-9166054900fe
30157556,27d6235e-67ef-437f-9b86-34b1f9a771e5
30223509,c39b9dc8-b78e-44be-b769-32002d01e73f
30143523,1010999
30143523,1396971
30143523,1010999
30143523,1396972
30143523,1392597
30143523,1344260
30143523,1003552
30143523,1050731
30143523,1396974
30143523,1022950
30143523,1411899
30143523,1258009
30143523,1411900
30143523,1092612
30143523,1396973
30226471,1328956
30226471,1328956
30226471,1159901
30226471,1328956
30226471,1159901
30226471,1346568
30345698,57a7b853-b818-49d3-9e19-0b3fdd2f0245
30345698,1337123
30345698,1320562
30345698,1019745
30345698,1020440
30345698,1313799
30345698,1015958
30345698,82690f7d-f22e-44af-9331-db0196ec0f91
27596254,1042272
27596254,1042272
27596254,1320668
27596254,1110043
27596254,1156608
27596254,1318114
27596254,1037984
27596254,2d260ecd-d3e3-471c-957e-480841248dc0
27596254,1154655
27596254,0f4085bb-4e35-4290-8af1-a477999ec8eb
26910791,1364473
26910791,1364473
26910791,1375182
26910791,eb6233cc-fe54-490a-a5f7-2c81fa22ba72
26910791,1313577
26910791,1322565
26910791,1360056
26910791,1364474
30269400,1295177
30269400,1295177
30269400,1206612
30269400,1018736
30269400,1310710
30269400,1210335
30446874,1417682
30446874,00b2850f-07cc-4cd5-8b4f-a8b829818807
30446874,1417682
30446874,1371675
30446874,2871a19f-d37f-46c7-9a22-ba89ebf10def
30446874,e6e9d0f4-cff6-4b2c-83a9-d3138a0bd809
30242691,761ac4f3-7ae7-49cf-975a-098c7795ddd3
30242691,a6c15893-ced1-4347-a206-7e8b996a7c0a
30242691,a08ce9ec-262e-4a7b-ad8b-8b7a54daea69
33376716,1416570
33376716,1416570
33376716,c1ef87c1-9332-41f7-ab80-f75f9e92835a
33376716,f802814f-ea43-4ceb-95e7-8b981e0b1acd
33376716,3e6030ef-d34a-4610-8888-5b57b7b62976
33376716,f85c41ff-50da-4d91-897e-1e7e2e5f0cf6
30405959,1276366
30405959,8dfbdba0-1f50-4edd-b130-aabfd62c3334
30405959,1023021
30405959,1323340
30405959,74fb8865-ad7c-4ccc-b303-c1dac4ddccb1
30405959,1048168
30405959,1031807
30405959,1044730
30405959,1340529
30405959,1340707
30405959,1027852
30405959,1000430
30405959,1040992
30405959,1055305
30405959,1044920
30246391,e21c8a85-57c3-459f-9718-52d9e195821b
30246391,51da52ce-ab51-4900-8308-bde8717f27c4
30246391,a64deaf7-18ac-48f3-94ad-98f1cc46715a
30246391,88e0d957-59ec-494e-a937-f8bcfe9204b9
30246391,20e25a2c-2239-46c9-bbd2-003e266993b6
30246391,06afdc91-18c8-4089-88cb-0f7119178730
30246391,1400131
30246391,e97f47f0-e133-49b7-9bb3-c94b16e8c35f
30342685,94c36140-fa76-4b22-abcb-6c90a44159cd
30372746,1295936
30372746,1404989
30372746,1404990
30372746,1025150
30372746,1321181
30372746,1404991
30372746,1404992
30372746,1071829
30372746,1404993
30372746,1149127
30372746,1081862
30372746,1404994
30372746,1382275
30372746,1344475
30372746,1401086
30372746,1350562
30188120,1397944
30188120,1163713
30188120,1050540
30188120,1138320
30188120,1339594
30188120,1340456
30188120,1020586
34839112,7c34c241-2263-43fa-9853-43a604cf3763
30167481,ca5e3936-878a-4d55-ae2e-a30b0531e5f0
30167481,4015747d-7634-49fc-be6d-fb64c10a2dcb
30167481,c49ce37b-c025-4c4d-9a6a-47ead198a293
30167481,1f8673e9-f1f1-4ee0-a9e5-c57da8642e65
30167481,e8636142-80e7-4f5b-a36c-8ab096ca3913
30167481,1318684
30167481,1010684
30167481,1154652
30179654,1355319
30179654,02d20f51-08aa-41c1-a179-984c93d66a8b
30179654,a8b85d56-f778-4a65-873d-2146a25b0d62
30179654,26ca3f9f-ccc4-47fa-8ae8-aa3a8a0d7ddb
30179654,72827128-a704-4079-80f3-1a4d8de3c3b6
30179654,1383523
30179654,f9b1f289-c4f7-4ba9-a066-30527393b7a8
30179654,e7187fb2-637f-4dca-8a49-329547550d49
30179654,5961093f-f7be-465b-b0bc-32d522773806
30179654,52c26efb-4024-40c5-93c4-63137d7066a7
30179654,1e8df86e-57c3-431c-b47c-e930bf440cbe
30179654,7dea5361-3e71-4994-abd4-74493f503962
30179654,32196381-ea8f-4471-9389-2719ff923ca1
30179654,1709b326-2728-4e95-910b-6a16487e0cfe
33406055,b0db1230-e152-47d9-98c3-fd9c7e603cce
33406055,f8c529ca-f082-42fc-9ebd-1a6643f9f657
30217653,1306918
30217653,1393705
30217653,1393706
30217653,1044957
30217653,1349430
30217653,1326670
30217653,1068879
30217653,1390628
30217653,1068103
30217653,1092739
30217653,1054464
30217653,1023241
30217653,a6a4a490-67db-4692-af99-50868938a955
30217653,bbbcc00c-1351-47e0-ae0e-44e3b648f157
30217653,1393699
30217653,1393701
30217653,1393700
30217653,1393702
30217653,1393703
30217653,1393704
30345101,1048290
30345101,1001152
30345101,1036432
30345101,1129482
30345101,1059757
30345101,1036507
30345101,1036434
30345101,1326605
