ID,name,type
1328769,贾玲,2
1351014,张小斐,2
1317663,岳云鹏,2
1274900,姜宏波,2
1325322,白凯南,2
1316365,潘斌龙,2
1276048,涂松岩,2
1361109,宋宁,2
1222588,梁天,2
1317407,夏凡,2
1340702,梁超,2
1297044,皮埃尔·苏勒,0
1297044,皮埃尔·苏勒,1
1036470,加斯帕德·尤利尔,2
1018067,路易·加瑞尔,2
1019240,德尼·拉旺,2
1314060,尼尔斯·施内德,2
1304507,阿黛拉·哈内尔,2
1106952,罗兰·拉斐特,2
1320325,席琳·赛莱,2
1348844,伊兹雅·海格林,2
1012611,奥利维埃·古尔梅,2
1037367,诺埃米·洛夫斯基,2
1028231,约翰·利贝罗,2
1078738,安杰列·查拉,2
1332732,让-马克·鲁洛,2
1017536,埃加斯·格罗巴,0
1017536,埃加斯·格罗巴,1
23868030-e0aa-46b0-8be5-88f1bf4e14d4,Max Kinnings,1
1340333,埃德温·安德烈,2
1357920,詹姆斯·布鲁尔,2
c2d659d5-15b1-4688-bd63-6481089fa570,Dainis Grube,2
8d306711-1966-4061-a6d7-c6e735d6ad58,Gints Andzans,2
eda0519c-a971-4ee8-b6c4-500a4ff7f3ce,Maya Arwen,2
1352180,艾斯特·蒂奇,2
de2cb7a5-c917-48ca-b440-b95a8b677bea,Christopher Dane,2
1050733,熊切和嘉,0
816ea0d8-f26e-4d9d-8af1-ac6c98b38376,高田亮,1
1313628,馆博,2
1315011,古川雄辉,2
1024103,星野真里,2
1321716,三岛有纪子,0
1359990,渡部亮平,1
1364619,松井香奈 ,1
1327137,黑木华,2
1316958,野村周平,2
1345900,成田凌,2
1274311,夏帆,2
1324960,东出昌大,2
1351579,神野三铃,2
1345940,高桥洋,2
1412012,酒向芳,2
1359951,桃果,2
1029600,渡边美佐子,2
8b5c7dc1-1582-4454-9af2-dc248f7cac67,Nabeel Qureshi,0
56c7f9e7-1eb3-4bb4-a274-dc6972391e41,Fizza Ali Meerza,1
7245ead3-72b7-4a04-8690-e0bafd97909e,Nabeel Qureshi,1
6560d420-2f44-400c-a71f-f2569c2c5a3f,Fahad Mustafa,2
93549a8a-c3c5-445b-b66e-e210e7cfc065,Mehwish Hayat,2
1348441,陈鲁豫,2
f9047a3d-cae3-4ac0-a8c3-6ce69450aade,张迪财,0
ec86b325-422b-4815-9e64-4c7f868403df,闫洪定,1
1365842,姚远,2
1317916,邬靖靖,2
1322760,刘芷汐,2
1318531,谢闻轩,2
1334493,杨清,2
1318212,博弘,2
1362976,陶奕希,2
1274344,叶念琛,0
1274344,叶念琛,1
1036905,刘嘉玲,2
1031194,任达华,2
1313357,卫诗雅,2
1315465,王菀之,2
1317884,姜皓文,2
1171687,方力申,2
1351653,林盛斌,2
1046958,唐诗咏,2
1025536,谢贤,2
1019539,容祖儿,2
1193019,欧阳靖,2
1028496,邓丽欣,2
1316323,泳儿,2
1274951,阮兆祥,2
1054340,罗兰,2
1312944,薛家燕,2
1274229,鲍起静,2
1304196,詹瑞文,2
1297367,邵音音,2
1157914,谢君豪,2
1038772,卢海鹏,2
1274529,钟舒漫,2
1351652,麦子乐,2
1352154,苏丽珊,2
1356458,麦明诗,2
1320111,邓梓峰,2
1389009,Dan Gregor,0
1389009,Dan Gregor,1
1389010,道格·曼德,1
1314810,亚当·佩里,2
1350550,蕾切尔·布鲁姆,2
1044892,文森特·卡塞瑟,2
1360136,约翰·雷诺兹,2
1078491,Didi Conn,2
1007062,伊桑·菲利普斯,2
1389010,道格·曼德,2
1375434,哈桑·明哈杰,2
1367215,丽贝卡·纳奥米·琼斯,2
1325687,茱莉亚·古丹妮·泰勒斯,2
1340222,比利·艾希纳,2
1145958,康斯坦斯·舒尔曼,2
1303749,塔米·赛格,2
1108346,迈克尔·卡斯洛夫,2
1122532,约翰·鲁兹,2
1159324,玛丽·特斯塔,2
1291776,胡玫,0
1276029,邹静之,1
1011935,马伊琍,2
1274705,富大龙,2
1320198,马敬涵,2
1275649,王子文,2
1275747,姚安濂,2
1313487,焦晃,2
1414686,刘宸,2
1343200,周中和,2
1378592,杨哲,2
1377865,王春子,2
1416187,董飞,2
1316420,刘立伟,2
1274585,刘佩琦,2
ddc31c1d-1b55-4319-b794-b9e76681dd18,孙轩宇,2
d8cb95c6-a545-4790-82e1-16abc4e2ebd1,申浩锡,2
ecaef643-4438-47c7-b582-980182952d28,李玟赫,2
1392921,刘基贤,2
647aff4e-7e4e-4986-bf2f-1d8b386f2147,蔡亨源,2
c3c68ffa-5822-4989-aaf5-a6315674fbb1,李周宪,2
4577d170-c044-4176-ab73-6152491264ae,任昌均,2
13fa9596-5571-4d66-8bee-a243f4a7ae98,Sarah Colt,0
0088d0da-7aa6-4e57-a299-9f0ceaef8a0f,H.W. Brands,2
1013849,奥利弗·普莱特,2
befbb46d-a7a0-4314-a71c-79fb1bf1031c,Amy Ulrich,2
60c11561-e000-49c0-9684-8b602c027ee0,Paula Giddings,2
00f3395f-889b-433c-b7ed-3b690ac3eeb7,Steve Fraser,2
09e677c7-5c88-4909-8306-e605d4b43ff5,Sylvia Hoffert,2
1386676,维吉勒·韦尼耶,0
1338362,玛里埃特·黛塞尔,1
1386676,维吉勒·韦尼耶,1
9c18025c-096e-4906-95e4-b453ec87ba96,Dewy Kunetz,2
4698b0af-62ec-419a-a2e3-d68a67b1b760,Sandra Poitoux,2
7c17ebe5-4110-4c5c-acb2-5ffb2e638f8c,Hugues Njiba-Mukuna,2
05f6bb36-823f-4adb-95ea-1bb058418600,Bruck,2
03471ae4-ddcb-455d-b926-635539340823,Lilith Grasmug,2
b2902cfc-13f1-459b-89db-cd7b871f423c,Thibault Bru,2
ad31cdf7-12ca-411f-8f70-3d061cf65f66,Jonathan Church,0
1027987,奥斯卡·王尔德,1
1315211,弗莱迪·福克斯,2
1002788,爱德华·福克斯,2
1061705,弗兰西斯·巴贝,2
1074399,莎莉·布雷顿,2
1045006,内森奈尔·帕克,2
1365996,栗心博,0
6630d975-685b-4ea6-a672-f0fa2a699036,张承,1
8f20dd5e-8fcc-4386-8694-c2c2f61b6fdd,余胜杰,1
1361fd8e-da2c-461e-ada8-1d5c24ad0b7b,王凯,1
1275884,曹骏,2
1364470,李春嫒,2
1365993,黄嘉鑫,2
1314964,矢野浩二,2
1318287,张秋歌,2
1318425,张潮,2
1365988,奚美丽,2
952e8ded-1643-4240-b3e1-c298ae3fb465,Tiffanie Hsu,0
1325621,山元隼一,0
3fd384dc-999e-4001-809f-b40c22932f3d,どめし,1
1325621,山元隼一,1
d7e75a39-09ed-4cde-ba16-949837e372e1,石井马克,2
1327811,东山奈央,2
1019264,樱井孝宏,2
1398451,大森日雅,2
1321981,小松未可子,2
1223588,高桥智秋,2
1314940,市道真央,2
1379941,Enako,2
a6802ba4-3787-4e5d-b9b1-aef47e2ddec2,Paul Casey,0
1004689,比尔·马厄,1
1004689,比尔·马厄,2
2c917e98-1247-433f-bd46-8ba08cb544a7,Fatimah Asghar,1
1233798,Samantha Bailey,2
1274835,沟端淳平,2
1039073,松平健,2
1000705,木村佳乃,2
51e547b6-ab28-4940-beba-eb623ace39b9,梁彥宗,2
1374613,郑正华,0
1314984,成勋,2
1315382,深川荣洋,0
1321004,福田靖,1
1318236,大谷亮平,2
1317932,本田翼,2
1104077,岸谷五朗,2
1029040,羽田美智子,2
1274246,李力持,0
bb89fb04-29ac-4259-8a8d-a45018299831,傅嘉威,1
35d70354-a36a-4f3b-9075-e6dfea3c73d3,张锦尧,1
0875e393-19f8-425e-9988-5f2a3f53e530,李向成,1
3642b526-1c95-4b63-963d-90cc228b1141,蔡伟豪,1
999a4831-ebb2-43d7-948f-ec362ee7b452,梁屾,2
f0af9a42-8fbe-4f8e-82d6-bf2a79ab8696,孙钰淇,2
1420997,张进翘,2
855112de-e5c7-418e-b768-603abe877a96,沈宇婕,0
a8d322b7-d9a3-4349-9025-eb21946b5ffe,717动画工作室,1
1355346,刘青松,0
9729dee9-e69b-415f-a6c6-d25045c1b157,燕春艳,1
1360853,李新雨,1
1360845,冯芷墨,2
1404479,孙子航,2
6f3b11af-483a-4a1d-9ba9-42a0de838028,刘亦如,2
72f04cc1-69d8-4938-a129-2442310840e5,李宝珍,2
2a562242-66ea-45ce-8550-ab8c01ac6f2f,董海珠,2
1955b07f-d313-449b-a71c-c9822243caa1,陈涛,2
8ea50a1a-d45d-4094-817f-ff36c320b306,姜赫铭,2
20c8e5ae-4c10-4852-be7e-14efa07b6549,李智颖,2
dbe43ad7-2512-4da8-be8c-c2671467a394,周小可,2
6aeb980d-ec60-4b62-9a00-bee83cb7e416,申世杰 Shijie Shen,2
c7dcf470-7ec5-46ed-b5db-b9f951678ae8,许忻谣,2
597ac18d-d2bc-4e7c-a894-1a507036a3f4,郭雄成,2
651ccd5a-4137-4c74-9bbe-52455275385e,袁玫瑰,2
da8e4526-f763-4257-b08d-02eb6ca41e4e,付奇,2
f7941b3d-e388-4a92-bb9b-a95de1458c6b,乔峰,2
b32c99ad-112f-476d-971a-7c480150b670,皓然,2
18f27176-c1d0-4392-8d85-35ae4c213ad5,张琳,2
2ef3588f-bc07-4eff-ac20-e838735cc8d3,高天,0
f1e98a9e-ac6a-406e-8fef-0f0c95b6d5fc,陈宏建,1
932c0286-3540-43db-9b7f-be07180a35aa,方亮,2
1379968,马蒂厄斯·韦施勒,0
1002685,史蒂文·席格,1
1002685,史蒂文·席格,2
1018257,樊少皇,2
1339113,喻亢,2
1269742,杰姆斯·班尼特,2
1049853,鲁迪·杨布拉德,2
1378778,伊戈·米基塔斯,2
1328946,维他亚·潘斯林加姆,2
f43b9c86-5912-4886-8984-8bb7378cf469,Bayra Bela,2
e16bb7d1-b998-464d-a77a-27e5da955d2a,Kat Ingkarat,2
24457b2b-1108-45f2-a651-6278155f9289,Ocean Hou,2
1406944c-75ba-401f-acc6-2a4ac9e44f76,Bui Thi Thanh Le,2
d9893b94-30f1-49e5-bbcd-11ab2f2175f9,Ting Sue,2
1088045,樊梅生,2
1319769,英勉,0
1389591,河本焰,1
1324483,滨边美波,2
1317846,高杉真宙,2
1321714,森川葵,2
1223288,矢本悠马,2
1351607,松田流花,2
1352100,冈本夏美,2
1377795,松本妃代,2
1354229,柳美稀,2
1316389,中川大志,2
1333708,中村友梨香,2
1389593,三户夏芽,2
2fdaf26f-d02c-41b8-af31-1844beff4f73,何洛,0
3c1ee14f-0d6c-47bd-8c42-66982042035a,邵洋,1
1050979,张智霖,2
1011268,文颂娴,2
2bc152e6-4085-4ae8-bb22-f282a55a6641,刘家辉,2
1274771,金希澈,2
1376234,李寿根,2
1041730,申贤俊,2
1349003,朴素珍,2
1351274,多田俊介,0
ed251afb-d229-4a9f-940b-fd29d398e9ad,ハラダサヤカ,1
1323704,花江夏树,2
1323336,小野贤章,2
1c856e04-67bb-4e69-9b14-656d762107f4,ランズベリー・アーサー,2
1315177,细谷佳正,2
1312872,前野智昭,2
1276112,冈本信彦,2
1347606,内田雄马,2
1235522,兴津和幸,2
1132b55e-7520-4e8f-acfa-58dc10413d9e,KENN,2
1314691,松冈祯丞,2
1318730,岛崎信长,2
1387533,高梨谦吾,2
1347605,梅原裕一郎,2
1376595,武内骏辅,2
1041970,置鲇龙太郎,2
1019468,保志总一朗,2
eb5a40ba-180a-4f3d-a003-31a44732dd4d,Elodie Lélu,0
71f4680c-b131-47e6-876a-71f88318bef0,Elodie Lélu,1
1010668,伊莲娜·雅各布,2
1055157,西奥·安哲罗普洛斯,2
8903d7f7-8127-403c-8500-4939277bbe16,八戒 Ba Jie,0
1360327,刘木子,2
1350283,张全蛋,2
c33aabdb-bcb2-4ed3-b786-d2d5d4bdfda2,Vanda Chaloupková,2
1241065,Erika Guntherova,2
864e3007-9846-4503-a72a-fc39ae62ab44,Oskar Hes,2
71533ced-70bf-4b8f-b6f6-ada920ed4b21,Michael Pitthan,2
15e63338-36ca-488b-bb32-1e37378d3f67,Daniel Rchichev,2
b9496523-19e1-491b-8d00-626b4bf577f9,Abigail Rice,2
bd3904b0-1b33-4387-91d7-98de57cbc42d,Kamila Trnková,2
6653b4bc-a6cf-4864-b777-78b36eb6c31e,李国沅,0
1274567,陈浩民,2
1371529,阚犇犇,2
1314911,涂黎曼,2
1404605,赵飞燕,2
1303081,Ravi L. Bharwani,0
1054056,Rayya Makarim,1
5b7f8bb9-ab42-40ea-963b-fe0ad8e9557e,Raihaanun Soeriaatmadja,2
1011342,路克曼·沙帝,2
1352784,Ario Bayu,2
ff7d7f2f-51ba-4471-8de5-56dc6d68f44d,Odonchimeg Ishdorj,0
d8b26a8a-06d5-478c-8b91-511226c6098b,Odonchimeg Ishdorj,1
513a30aa-36d9-4f6c-952c-88af33e845c3,Onon Nanjid,1
68ed00a1-647c-4826-bcc4-59c4ffe9b60c,Odonchimeg Ishdorj,2
f449305d-0e1d-4bd8-bb87-8445d2b65632,张万林,0
fc5eed1a-b495-4f40-8e39-0063434e0bc4,向超,0
1325656,孙景旋,1
e6be14fa-55ad-401a-b39c-7bc65cd8c12f,黄异萍,1
1353482,何明,2
79cb56cf-ead0-4733-b966-d163b36fd5b8,石凯,2
2fb2bf7b-f2aa-4dd8-895f-25564ba7c1ac,张艳萍,2
22d905db-fcc1-4bc8-9e90-2d2cc0165d66,何雅晰,2
606ca422-81c9-4479-bcca-e67af3034ad8,罗鉴,2
1318090,刘猛,0
1318090,刘猛,1
6ce7fe24-04d8-4058-8b9b-6451f7cb254e,翟小乐,1
390137c9-ef90-4d04-941c-d7219612d4bd,魏笑宇,1
f2e59828-9578-45ee-a9ce-e153c29cfe62,黎江伟,1
88b4822a-a938-4a8f-8cc0-e65d946b4c19,王鹏义,1
1275708,杨烁,2
1336748,牟星,2
1313486,范雷,2
1325777,翟小兴,2
1316372,江水,2
1318211,吴京安,2
1274779,赵小锐,2
1028605,郑浩南,2
1389923,焦娜,2
1320543,张旭,2
1335598,李飞,2
1006938,杜志国,2
1316135,刘之冰,2
1028943,汤镇业,2
1275451,曾江,2
1275706,郑晓宁,2
1372164,白玉,2
1275747,姚安濂,2
1317407,夏凡,2
1380453,冯轶,0
1380453,冯轶,1
1385621,荆松凯,2
84e31dc3-821b-434d-a1c9-cb2a5fee3457,赵树明,2
5bda8635-0b49-4e51-9b8a-ba4b0f4c0279,常嘉琪,2
1330255,山本透,0
1322093,北川亚矢子,1
1343653,小关裕太,2
1339636,玉城蒂娜,2
1353709,佐藤宽太,2
1364327,山田杏奈,2
1362379,金子大地,2
1392393,松雪崇,2
1275354,高田里穗,2
1028889,吹石一惠,2
1365409,李遥波,0
17512b53-a4f3-426f-ae90-242ff7c39659,蔺丛鹤,1
1385466,魏哲鸣,2
1394485,石雪婧,2
1397524,刘家祎,2
1374376,李孟羲,2
e2c5d4f7-34bb-436f-b05c-c3ec55445975,张婧璇,2
e5f9442b-14e9-445d-9321-909e9541743a,洪禹,2
1292465,斯蒂法诺·摩尔蒂尼,0
1323799,奥里奥尔·保罗,1
1292465,斯蒂法诺·摩尔蒂尼,1
1411196,马西米利亚诺·坎通尼,1
1040841,里卡多·斯卡马乔,2
1267681,米丽娅姆·莱昂内,2
1366044,马丽娅·派雅托,2
1014531,法布里齐奥·本蒂沃利奥,2
1418534,萨拉·卡迪纳莱蒂,2
1418535,尼古拉·潘内利,2
1367466,塞尔吉奥·罗马诺,2
1396709,阿斯卡尼奥·巴尔博,2
1418536,保罗·桑博,2
1418537,杰拉尔多·德布拉西奥,2
1418538,亚历山德拉·卡里略,2
1306440,亚当·派瑟帕恩,0
8d4b7175-1393-4f9f-8330-85067ccab94a,Alina Chevik,0
1050280,列夫·托尔斯泰,1
85160dbe-c61e-4a8e-b02b-1c3f9c90965c,Andrey Alexandrin,2
76ed2cd8-4853-4f9e-8c01-bd98c0e22091,Karine Asiryan,2
99ad8fef-a706-4952-b48e-078a4799a9c1,Olga Belyaeva,2
03663f28-4a2e-4547-9a22-d6a006a6b109,Andrey Birin,2
8b846016-cc43-4199-9ac9-1f558f071901,Natalia Bystrova,2
a477d8d3-e3b6-44ca-8d68-983e2449c532,Denis Demkiv,2
15263739-31bd-4617-9aed-401c045a36ad,Dmitri Ermak,2
1209608,叶卡捷琳娜·古谢娃,2
bcc1da37-bd64-4938-8cc9-0c02ff7960b7,Vlad Kiryukhin,2
f4a94555-c390-42dd-9b53-7a37d33ad3df,Valeriya Lanskaya,2
1396981,梁立新,0
1350244,云漠漠,1
1350243,贝宝,1
1350242,杨柳,1
1341569,罗翔,2
1334215,苏小妹,2
1318068,陈美行,2
1396982,范范,2
1396983,马征,2
1396984,严仁鲜,2
1396985,李沛霖,2
1373273,张佳浩,2
1396986,孙峰苑,2
1396987,晏妮,2
1401533,金宝拉,0
1401533,金宝拉,1
1412026,朴智厚,2
1362718,金玺碧,2
1320459,郑仁基,2
1368067,李胜妍,2
1412025,朴秀妍,2
1413352,弗洛伊德·拉斯,0
1413353,锡安·克拉克,2
5e4af55d-e6b9-4328-974d-63cd9f11e997,Gilbert Donahue,2
58582b61-9094-490e-9c36-43906be5bcae,Kimberly Clark,2
da7134b2-f41c-4f50-ae3b-69468d60a4e9,Darese Sparkman,2
8f410e90-36a2-4916-b7e7-77cbda797c55,Kyle Murphy,2
4860fb49-1aef-46dd-9e2e-9925eb055493,Kenneth Schafer,2
6222a3e8-b4d9-4c1c-a359-6cdbad4d7a52,Massillon Tigers Wrestling Team,2
944bbf4f-8c7d-407b-88e6-8e78e31d62d6,Mark Allen Michaels,0
71b3b03a-7045-4f8a-bf1f-cf3dba5bc50c,Mark Allen Michaels,1
f3d93dbf-ae6b-412c-887a-4f289483432e,Dallas Valdez,2
1356982,Carrie Keagan,2
1132099,Robert Allen Mukes,2
87fbe9d3-5822-4c82-bb34-717d1cc33c77,Dan Gruenberg,2
1097782,Diane Ayala Goldner,2
b1374a54-6c86-4bf1-8091-fd6574534cd4,Buddy Clements,2
b2b161ee-2db4-4153-b445-a55e1399fc64,Curt Lambert,2
1336048,Kate Rees Davies,2
b06fd98a-226b-44ce-88be-36689eab83e2,John J. Tierney,2
10b1ba67-d7f5-4e5d-bf37-dcebddf73732,Gary D. Lopez,2
030f8854-6788-4291-a22e-7933e01fd1ab,Aaron Kai,2
1398158,张元英,2
1329933,宮胁咲良,2
1400196,曺柔理,2
1397819,崔艺娜,2
1397810,安宥真,2
1351000,矢吹奈子,2
1398157,权恩菲,2
1403010,姜惠元,2
1396502,本田仁美,2
1403011,金彩元,2
1400198,金玟周,2
1399074,李彩燕,2
0e2b7201-bc9b-44f8-871b-bd4ab5eca4cf,IZ*ONE,2
1014259,安德鲁·弗莱明,0
1014259,安德鲁·弗莱明,1
1002667,保罗·路德,2
1027806,凯特·沃什,2
1036381,艾丽森·皮尔,2
1009382,杰克·麦克道曼,2
1027820,史蒂夫·库根,2
1391559,洛拉·玛汀内斯-康宁安,2
1378752,萨拉·明妮奇,2
1337489,杰克·戈尔,2
1327226,杰西·卢肯,2
1022893,弗兰西斯·李·麦克凯恩,2
1340555,斯塔福德·道格拉斯,2
1394404,卡桑德拉·罗谢尔·费特兹,2
1387543,玛丽·瓦根曼,2
1350560,德鲁·德勒格,2
1359194,埃文·比当古,2
1349046,理查德·比尔,2
1141234,J·内森·西蒙斯,2
1187405,Mike Miller,2
2fe8386c-b46f-4fc1-b447-865bdde73dc5,Rich Peppiatt,0
3568772d-1999-460b-8b0c-382385811ae0,Rich Peppiatt,1
62f96e04-15bb-43b9-81fa-8d3ca5809cd5,Danny Wigley,1
873bd859-81ed-4e71-8a33-6f427d80a073,Josefine Frida Pettersen,2
20543cc6-fe09-4ee4-bee2-3e8fa7aee9ed,Patricia Potter,2
dc064704-c0da-4135-957b-8c9ec084946f,Fiona Rodrigo,2
0ac11139-02d4-4b41-92e0-78d22e9f428f,丁敏,0
943e31c3-643f-45bb-80cc-c6e19a405b74,Jonah Bleicher,1
1372219,丁敏,1
3b11c593-0b5f-4b75-95dd-1abf062cbb97,Yiqing Zhao,2
b8795521-c572-4015-b7ed-ac2978ba02f2,Trevor Liu,2
c075b6d1-0a60-4cea-9eca-01862184939d,Kelsey Andrae,2
487c40ef-dfd8-4818-95ca-64d4427c663f,Jake Gargan,2
77910c7b-720d-458b-9109-1f67b27195b9,Chase Chen,2
035ffbe0-c2aa-412e-8961-2c72e67d1cab,Alessandra Adina,2
20276490-c661-42ac-b401-779c106823d8,Chris Jopp,0
1339168,什里·那拉扬·辛,0
1194839,沙希德·卡普尔,2
1337680,施拉达·卡普尔,2
79dc158c-92d8-422c-be64-84b7dde9f782,Yami Gautam,2
1369331,迪韦严杜·沙玛,2
b05aef15-f897-47ac-92d4-7111ce901429,Tanner Johnson,0
1306476,马特·杨伯格,1
1379646,弗朗西斯科·安格内斯,1
1002671,大卫·田纳特,2
1275438,丹尼·朴迪,2
1314604,本·施瓦茨,2
1204579,鲍比·莫尼汉,2
c1f453a6-80d2-4c77-82ae-b03b2e1ed7f4,Jesse Handsher,0
2bdecf48-ddee-4bd5-9067-72ae405162d7,Olivier Roland,1
d9b881d1-7c79-48ad-ba77-16d1729faaf9,Marcus Hearn,0
4578c961-319f-4067-8e19-8877b9756737,Marcus Hearn,1
1050724,维罗妮卡·卡尔森,2
1071603,约翰·卡森,2
cbc7b826-09de-4cf6-8c50-8a1d9dd223c5,Steve Chibnall,2
1304133,Chris Cooke,2
1036597,乔·丹特,2
1014129,卡罗琳·莫罗,2
1141873,娜迪雅·雷金,2
c89b1ba2-2bfd-4e82-97e8-5fc39d054e94,Jonathan Rigby,2
1023063,玛德琳·史密斯,2
0c60323a-313a-466b-9c7a-3af779ebbc1b,Natalie Bailey,0
1071833,乔·布兰德,1
1317729,莫温娜·班克斯,1
e3b280b8-7236-4e9f-8043-9a491bedc542,Will Smith,1
1071833,乔·布兰德,2
1317729,莫温娜·班克斯,2
1032170,艾伦·戴维斯,2
1315119,凯文·埃尔登,2
9a61a37d-aa91-439e-ac44-79c3d9e57268,Georgie Glen,2
1391915,希米什·帕特尔,2
9b38d6a5-53d4-4eac-a329-8fe40737691a,Boris Labbé,0
6f374510-1efd-409a-98e2-7612d1ad1aa2,于鹏,0
4166f89c-018d-4ccb-a70c-606075d0a9b0,桑渝,1
38810c39-befb-4848-b158-c8dfcff9a35b,孙艺杨,2
1317492,袁晶,2
1322760,刘芷汐,2
f1378418-a795-4460-bd0b-8b3d20d9aca9,冯起龙,2
b016978f-b103-415e-8ef3-be0d16067fe1,高彭,0
1ead80bb-ed30-4932-be7a-e5576edd14db,焦淼,1
989ea2f0-bf8c-4c95-b56a-1bd665f3300b,慧平,1
084f7b23-4839-4dcf-bacc-b417eda554ed,弦子,1
1359380,明俊臣,2
1318596,黄诗佳,2
1379705,陈锦瑶,2
1399171,傅子铭,2
1313023,何炅,2
1338217,撒贝宁,2
1018226,波利·德雷珀,0
1018226,波利·德雷珀,1
1213072,纳特·沃尔夫,2
1220062,亚历克斯·沃尔夫,2
1018226,波利·德雷珀,2
86a8c1ad-f8d7-429e-aad6-7a2a380e811d,Paulina Singer,2
1333380,尼克·桑多,2
754f858b-1510-4cd4-a6a4-d214c6bcb296,Julia Macchio,2
803ddb33-e650-4417-aed8-7c5435ea7291,Julia Abueva,2
ef9c47d0-8621-4c69-b90d-7af297832d2f,Ruben Rodriguez,0
a7e7e090-c74b-41cb-becb-b962c0093ee2,Domiziano Cristopharo,1
4bc3408c-5783-494b-9626-8ce00069c179,Chris Milewski,1
6b1e13b9-f8c7-4a06-9d70-875a3ae06345,Mark Thompson-Ashworth,1
6eca94eb-fed4-4fee-99c3-22c90367559f,Shevaun Kastl,2
98a8bb6a-b6da-4b65-82a6-64ca473a3489,Cleverson Oliveira Rodrigues,2
e9e4cfbc-b1cc-4e13-9587-ea7bd7bef4ce,Karen Lynn Widdoss,2
88365b00-edb0-4818-8040-3308945f837b,Jeffrey Voice,2
eab45a54-4f17-4c29-9dd2-7d5378795636,Eric Bower,2
7456ab88-a2be-42ca-8670-b9fdcb47116a,Dario Biancone,2
1320390,生野慈朗,0
1302779,筒井智美,1
1005460,小泉今日子,2
1004857,泽尻英龙华,2
1275297,前田敦子,2
1275551,广濑爱丽丝,2
1011288,山田优,2
1322180,坛蜜,2
1341933,夏洛特·凯特·福克斯,2
1019486,铃木京香,2
3f178c49-8bec-4651-b262-320fae776c88,Ezra Klein,0
78bc9045-4f9d-47b9-b464-1774d5739bbd,Joe Posner,1
6e60fdb1-a4da-41a3-b0c3-d2ef2edfd2e9,Ezra Klein,1
c202bc5c-f190-4405-926e-0f70752afbd3,Estelle Caswell,2
1002674,玛丽亚·贝罗,2
1031240,克里斯汀·贝尔,2
1004672,莱瓦尔·伯顿,2
65819d71-db47-4ddb-9a7a-c30ab216ec6c,Joss Fong,2
1321396,尼克·克罗尔,2
8ad5dbca-5609-4437-bf9f-3197b5914539,Coleman Lowndes,2
1031879,阿西夫·曼德维,2
1330789,雅拉·沙希迪,2
1022597,克里斯蒂安·史莱特,2
1022587,凯文·史密斯,2
1331705,萨米拉·威利,2
1049500,斯蒂芬·弗雷,2
1249362,迈克尔·波伦,2
1140415,丹·萨维吉,2
1227093,科里·布克,2
1018035,汤米·钟,2
1236889,Seth Shostak,2
1197682,Brian Lara,2
58cc4638-fc7d-4c34-a4b3-1692a134f16b,Rubén Mendoza,0
cddcefaa-21e5-43c8-971c-765418180337,Rubén Mendoza,1
d923d0a3-7621-4e44-a9cd-a702d1f6c369,Sofía Paz Jara,2
171735e8-00cf-4591-8f74-9408de7963c1,Carolina Ramírez,2
e8f3aae1-c909-4eba-957b-aa475b18c2df,Lina Marcela Sánchez,2
1310524,克里斯蒂安·施沃霍夫,0
1278836,莉萨·布卢门贝格,1
1a63a123-2f31-4e65-b383-6798cc89c919,Jana Burbach,1
e09ac9d2-15ce-40ec-93e3-1a6b815666ee,Jan Galli,1
d69c954a-7b58-427a-be79-41496301e883,Oliver Kienle,1
1377120,萨宾娜·罗斯巴赫,2
1315447,葆拉·贝尔,2
1014500,巴里·阿茨玛,2
1014426,德斯瑞·诺斯布奇,2
1376138,阿尔布雷希特·舒赫,2
1010755,托比亚斯·莫雷蒂,2
1392241,博史池畠,0
1397415,兵头一步,1
1399499,林鼓子,2
1352208,久保田未梦,2
1399467,厚木娜奈美,2
1341966,芹泽优,2
1377441,若井友希,2
1391391,刘德甫,0
1141efd4-f415-4192-950f-a5c4fc7cd7e6,刘德甫,1
1339697,南笙,2
1348537,寺田拓哉,2
1390859,李昀锐,2
25a739ba-0b57-4ac0-a683-872db5d99dbe,罗廷勇,0
99967519-2b6d-4bfd-af0a-bbaecbae0930,罗廷勇,1
6aa9535c-3c7c-42a9-b3dd-3c789f842735,唐惠凌,2
1395212,吴映香,2
1340022,易烊千玺,2
1314747,蔡国庆,2
1231068,康妮·塔波特,2
1339594,王俊凯,2
1339808,王源,2
83e954b5-9e42-4eac-b8e6-0b988dfe8f93,Paul Kyriazi,0
12ccdda5-751a-466f-a987-5475cbb59065,Paul Kyriazi,1
e4f1a57e-fc10-47b6-aad6-eb48ab18d62e,Lincoln Bevers,2
6ca03540-b4ab-413a-95a0-9d50e84d8103,Nasanin Nuri,2
53fd947b-96cf-4eeb-9f03-c8dfc7bb6542,Hannah Janssen,2
fb60b059-c03e-4393-b8b5-1b27db3e0b25,Harry Mok,2
3f2924ed-0285-449a-91e4-16397d0d5be6,Gina Su,2
cbbe231a-eb05-4643-899e-79b315b39bf9,戴浩宇,0
46eba1bd-d71f-42de-850e-a06f15af5ede,戴浩宇,1
1377294,叶辰莛,2
1280584,陈以文,2
1368674,徐钧浩,2
1391137,陈立军,0
1361832,田水泉,1
1391152,郑红星,1
1391137,李巨涛,1
1040392,颜丙燕,2
1274825,何冰,2
1275705,王志飞,2
1316135,刘之冰,2
1319529,瑛子,2
